"siteID"	"xcoord"	"ycoord"	"wgt"	"Basin"	"Status"	"TNT"	"pH_Cat"	"Coliform_Cat"	"Oxygen"	"Turbidity"
"FLW03414-3078"	8942994.14818678	12685906.2650988	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3096"	8781595.80142595	12705591.0068617	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3124"	8793884.57389075	12678130.0278175	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3142"	8873764.9644087	12659736.800419	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.46	2.5
"FLW03414-3166"	8913360.6141816	12678487.3593462	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3174"	8850097.62961417	12668556.404492	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3190"	8812073.63449133	12712262.0879507	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3212"	8812688.05469567	12674172.1183724	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3270"	8843311.22129897	12672840.3735739	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3288"	8774931.4036808	12690683.9938852	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3302"	8882715.4125253	12682376.3915745	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3318"	8826051.31604764	12669140.9121311	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3380"	8790959.033922	12673778.5904136	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3422"	8886834.90614383	12665535.9260211	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.01	1.2
"FLW03414-3430"	8857403.36642947	12678315.6247194	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	6.81	2.2
"FLW03414-3446"	8787780.18221225	12721132.4573455	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3494"	8849464.6471716	12684670.4437154	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3534"	8920642.79866055	12681445.2659687	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	6.5	1.5
"FLW03414-3550"	8900737.63602946	12685077.762885	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	3.48	3.3
"FLW03414-3558"	8874009.32024936	12685358.0155748	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	0.9	1.4
"FLW03414-0004"	8734737.11229504	12754201.7992555	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0020"	8739190.78691853	12757090.6411867	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0036"	8776844.27627048	12723596.5276774	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0054"	8667992.78773055	12769032.4998691	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	6.7	3.6
"FLW03414-0064"	8751847.25118565	12659906.3758742	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0068"	8738844.9722206	12736531.6889089	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0100"	8706687.15944636	12797446.8955051	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0148"	8760684.02813121	12768329.8982153	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0164"	8693393.51106565	12795787.8474463	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0176"	8688051.08406684	12718080.2203218	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0196"	8778608.41040275	12732498.1779297	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0228"	8737918.10421888	12761138.8103385	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0258"	8820207.62252435	12745150.9687621	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0260"	8725602.43784264	12733799.545481	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0276"	8763617.3907855	12762594.4116348	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0292"	8701892.36940581	12796134.015041	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0310"	8638196.14811923	12784522.2857285	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0324"	8759953.33884275	12719208.360869	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0356"	8741719.20089814	12779189.7103651	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0416"	8753709.21107033	12691142.0765891	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0420"	8720472.00653464	12803852.7705653	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0452"	8769852.87738794	12737190.7234271	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0484"	8743918.598853	12763703.6131404	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0512"	8739252.28485512	12700605.7772823	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0516"	8687414.5254593	12728121.1497885	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	8.34	2.8
"FLW03414-0532"	8776735.74661321	12763303.7650286	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0548"	8776571.13479374	12733456.2440795	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0566"	8653539.211267	12767322.052716	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	NA	8.29	1.2
"FLW03414-0580"	8758477.34436143	12732771.2734998	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	8.6	0.8
"FLW03414-0612"	8756056.4123308	12797218.1914259	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0680"	8748981.67655198	12765152.1818301	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0696"	8769980.04612101	12733672.8747481	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	5	1.1
"FLW03414-0724"	8750775.78284974	12662943.2178857	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0760"	8711331.42739609	12796239.3551544	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0790"	8804290.28622572	12769666.6328343	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0792"	8705880.361501	12763082.3278083	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0808"	8763845.70792723	12763778.74046	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0824"	8779909.06630019	12740725.0471998	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0842"	8646674.02840062	12785554.145442	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	3.37	1.8
"FLW03414-0856"	8746698.0453412	12740591.6249918	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0888"	8755338.16530699	12797404.4461802	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0920"	8732621.286599	12753676.968111	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0936"	8744481.19044353	12756618.6173462	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0952"	8772146.38619169	12732385.9190765	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0970"	8675917.58711872	12763596.2314274	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	5.42	6.7
"FLW03414-0984"	8740879.92330516	12748391.1633447	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1016"	8733745.66757421	12777470.6401644	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1064"	8763549.60384903	12791443.7937412	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1080"	8696505.4136757	12798958.4725204	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	11.34	7.8
"FLW03414-1112"	8753463.00056906	12707184.461513	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1144"	8757982.64875276	12767241.3725456	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1176"	8730469.47392647	12751067.7194588	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-1192"	8742327.9391251	12756851.6208146	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1208"	8775017.12587012	12724063.8684303	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1226"	8630870.26201268	12787531.84549	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-1236"	8752207.154895	12660509.036499	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1258"	8658016.61706228	12803947.6697617	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-1272"	8704029.01814476	12799148.2440962	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1304"	8720234.96413743	12712135.243322	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	7.12	71
"FLW03414-1320"	8781583.58779184	12744265.9708895	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1336"	8691578.1458122	12772520.3632008	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1354"	8683437.272499	12731061.5200485	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1368"	8743923.69972503	12711528.6943925	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1400"	8744248.2877674	12793245.3742341	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1432"	8701162.4336939	12720142.5151625	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1448"	8775292.90498554	12765747.5066586	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1464"	8774230.67600828	12738451.8513718	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1482"	8642316.16785139	12755306.2238462	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1496"	8751994.22809078	12741710.8995175	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1514"	8647161.77944806	12807200.0573315	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	8.5	2.1
"FLW03414-1528"	8700373.83138472	12810516.1174914	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1592"	8693870.75810978	12794618.2924091	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1604"	8676703.38045645	12729731.6552654	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	7.77	1.2
"FLW03414-1624"	8750294.2582029	12700160.3165897	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1656"	8743882.53426491	12764372.1657864	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1684"	8691136.39346114	12714507.4798018	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1688"	8713266.44414835	12754818.9116379	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1704"	8745534.34137028	12776449.9530113	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1720"	8767949.24364547	12736658.6570873	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1780"	8754603.33197682	12695346.12979	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1784"	8709243.9083331	12802620.460668	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1816"	8732763.34157153	12731849.8387233	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	9.09	2.2
"FLW03414-1832"	8762476.27506407	12761702.9530183	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1866"	8645913.6139656	12769959.2795109	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1880"	8762562.0356034	12740677.1834951	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1912"	8749487.31844261	12797717.5967889	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1944"	8689137.97014505	12731689.2203226	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	9.87	8.2
"FLW03414-1960"	8737820.47302638	12769753.7822281	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1976"	8773007.73736417	12736691.9531431	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1994"	8639201.64407995	12758973.4750775	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	4.87	1
"FLW03414-2008"	8748162.68958163	12732532.556779	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2040"	8725466.4803666	12785322.1150748	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2104"	8697812.72376678	12798003.6414526	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2116"	8662581.76566369	12726299.3749325	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	4.47	1.3
"FLW03414-2168"	8738984.36701681	12759001.4187265	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2196"	8718978.38665535	12705867.985534	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2200"	8731983.04064754	12751339.3882115	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2216"	8740116.2607908	12757448.9689225	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2232"	8772503.58772337	12731278.5390328	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2250"	8665157.80218548	12764649.432296	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2296"	8702045.57900996	12800533.7443272	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2344"	8776700.21953174	12781475.3848904	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2360"	8698321.85154894	12798716.9673816	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	10.4	1.7
"FLW03414-2392"	8759725.33608782	12718302.3704585	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2424"	8754619.39930261	12767474.416946	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2452"	8734378.54945355	12683400.5389793	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2454"	8789564.44946039	12734755.9061595	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2456"	8687914.29981676	12769156.2691299	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2472"	8762845.79814474	12764591.2733192	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2488"	8776371.140434	12734983.9744025	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2506"	8639763.58842811	12780134.0472079	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	8.58	2.8
"FLW03414-2520"	8748206.67839869	12737528.5567345	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2538"	8649409.41334774	12814310.6764485	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2552"	8753979.78699628	12798523.6494758	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2616"	8711581.07910577	12808405.4528893	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2648"	8771169.67042728	12733552.7826874	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2680"	8748190.06719533	12767701.5300818	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(8,14]"	"(0,5]"	10.46	1.2
"FLW03414-2708"	8739249.31782573	12693053.2110041	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2712"	8758706.4142146	12794170.0653006	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2728"	8750411.95659365	12772810.3666503	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2744"	8767220.47330669	12733312.75841	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2772"	8752742.5897926	12661826.7506204	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2804"	8751919.95092586	12693019.1931961	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2808"	8711544.99530353	12804697.3807729	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2838"	8806497.97974254	12752519.9080556	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2840"	8707473.34069145	12759871.323602	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2856"	8760591.6397909	12766291.2415722	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2872"	8772041.75418823	12739061.3700613	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2890"	8645049.92364164	12771476.7218745	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2904"	8754197.23539178	12742004.3160652	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2936"	8751380.71865479	12798307.0128562	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2968"	8718670.97505265	12748659.4247635	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.56	1.9
"FLW03414-2984"	8752519.3188754	12758518.8359576	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3000"	8772448.14782645	12733642.5036575	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3018"	8641742.7238422	12765632.5173216	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3032"	8733903.14453935	12733003.2152168	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	8.39	1.5
"FLW03414-3064"	8715881.85886323	12761681.3298169	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3128"	8694784.07992364	12798006.7868427	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3160"	8757506.72589204	12704203.5392068	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3192"	8756908.32858947	12766145.8606803	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3224"	8735816.5060246	12753561.5219469	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3240"	8739268.06182357	12758417.779314	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	8.69	3.7
"FLW03414-3256"	8775042.47710928	12728312.2576087	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3274"	8637389.54229826	12772851.9802393	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3284"	8751814.65177449	12660869.5690921	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3306"	8676586.51500646	12799895.1515996	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3320"	8705179.3329183	12802836.9309277	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3352"	8737562.32432783	12717789.9767677	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3368"	8781648.95800354	12749407.7069362	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3384"	8700050.30349246	12799506.6033014	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3416"	8743699.90986484	12704738.2620249	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3448"	8751428.13710932	12766611.519199	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(8,14]"	"(0,5]"	12.48	1.8
"FLW03414-3480"	8700448.56713614	12768968.2225709	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	7.88	1.4
"FLW03414-3496"	8759252.50268711	12760908.6187609	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3512"	8776282.35833582	12736526.1107532	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3530"	8645831.61126282	12742474.4522109	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	5.46	1.6
"FLW03414-3544"	8747760.5146028	12740338.2920793	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3562"	8640817.99173581	12807477.3154914	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3576"	8698777.79963162	12806076.6699729	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3640"	8696571.64579982	12802928.2806358	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	5.6	3.8
"FLW03414-3652"	8690279.78566626	12715898.53661	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3672"	8763714.74000838	12734545.6240086	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(50,500]"	6.3	12
"FLW03414-3704"	8744219.23552155	12762076.2462128	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3732"	8702940.31859555	12691431.4647975	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3736"	8732558.22975453	12740222.6137933	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3752"	8740944.40309763	12760206.7283035	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3768"	8767536.17318396	12738651.3551296	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3796"	8751781.11821177	12659473.1759946	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3828"	8752052.27504135	12684948.8175939	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3832"	8704751.34218922	12799371.0207106	7.95454545454545	"SRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
